key,type1,type2,attributes/2,attributes/3,attributes/4,attributes/5,attributes/6,attributes/7,attributes/8,attributes/9,attributes/10,attributes/11,attributes/12,attributes/13,attributes/14,attributes/15,attributes/16,attributes/17,attributes/18,attributes/19,attributes/20,attributes/21,attributes/22,attributes/23,attributes/label,attributes/size,attributes/color
733,Faculté polytechnique de Mons,Belgium,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Faculté polytechnique de Mons,10.78083,#d99ea0
758,Estonian Genome Foundation,Estonia,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Estonian Genome Foundation,10.78083,#d0e4a2
1423,Seinäjoki University of Applied Sciences,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Seinäjoki University of Applied Sciences,10.78083,#b7e0d5
1491,SZMM,Hungary,Policy makers and governmental organizations,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,SZMM,10.78083,#744557
1684,Flemish Institute for technological research,Belgium,Research centers,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Flemish Institute for technological research,10.78083,#d99ea0
1685,Vivagora,France,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Vivagora,10.78083,#c02943
63,"Departement Economie, Wetenschap en Innovatie",Belgium,Subnational and local actors,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Departement Economie, Wetenschap en Innovatie",10.40978,#d99ea0
201,Noord-Zuid portall,Belgium,Portal or other independent Websites,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Noord-Zuid portall,10.40978,#d99ea0
214,ACODEV,Belgium,Network of organizations,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ACODEV,10.40978,#d99ea0
310,"University of Bielsko-Biala, Institute of Textile Engineering and Polymer Materials",Poland,Universities and secondary schools,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,"University of Bielsko-Biala, Institute of Textile Engineering and Polymer Materials",10.40978,#ecd078
563,European Network of Science Centres and Museum,International,International,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,European Network of Science Centres and Museum,10.40978,#08486b
1261,Pavilhão do Conhecimento,Portugal,Science centres and museums,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Pavilhão do Conhecimento,10.40978,#3c8686
1439,Sibelius Academy,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sibelius Academy,10.40978,#b7e0d5
1451,SL Õhtuleht,Estonia,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SL Õhtuleht,10.40978,#d0e4a2
1622,University of Debrecen,Hungary,Universities and secondary schools,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,University of Debrecen,10.40978,#744557
415,CCSTI Grenoble - La Casemate,France,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,CCSTI Grenoble - La Casemate,10.045597,#c02943
497,Conseil des Recteurs des Universités francophones de Belgique,Belgium,Subnational and local actors,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Conseil des Recteurs des Universités francophones de Belgique,10.045597,#d99ea0
537,German Research Foundation,International,International,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,German Research Foundation,10.045597,#08486b
1368,Rosa,Belgium,NGO-CSO,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Rosa,10.045597,#d99ea0
1509,Science school of Tartu University,Estonia,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Science school of Tartu University,10.045597,#d0e4a2
1540,TEMPUS Foundation,Hungary,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TEMPUS Foundation,10.045597,#744557
183,"Project ""Hello Spring!""",Estonia,Events/projects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Project ""Hello Spring!""",9.688435,#d0e4a2
237,Agropolis International,France,NGO-CSO,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agropolis International,9.688435,#c02943
659,eurocean.org,Portugal,Companies,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eurocean.org,9.688435,#3c8686
1032,Maaleht,Estonia,Media,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maaleht,9.688435,#d0e4a2
1035,Government’s portal,Hungary,Portal or other independent Websites,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Government’s portal,9.688435,#744557
1095,Monde qui bouge,Belgium,Portal or other independent Websites,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Monde qui bouge,9.688435,#d99ea0
1186,Nigula Nature Reserv,Estonia,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nigula Nature Reserv,9.688435,#d0e4a2
1214,Tartu Old Observatory (Toome),Estonia,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Tartu Old Observatory (Toome),9.688435,#d0e4a2
1232,Ośrodek Przetwarzania Informacji OPI Warszawa,Poland,Research centers,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Ośrodek Przetwarzania Informacji OPI Warszawa,9.688435,#ecd078
1554,Technical University of Sofia ,Bulgaria,Universities and Secondary schools,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,Technical University of Sofia ,9.688435,#aad7a7
1655,Uniwersytet Warmińsko-Mazurski w Olsztynie,Poland,Universities and secondary schools,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Uniwersytet Warmińsko-Mazurski w Olsztynie,9.688435,#ecd078
383,Bon beter leefmilieu,Belgium,Network of organizations,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Bon beter leefmilieu,9.338442,#d99ea0
533,Democrit.com,Bulgaria,Portal or other independent Websites,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Democrit.com,9.338442,#aad7a7
535,Site portail développement durable,Belgium,Policy makers and governmental organizations,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Site portail développement durable,9.338442,#d99ea0
593,Estonian Society for Nature Conservation,Estonia,NGO-CSO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Estonian Society for Nature Conservation,9.338442,#d0e4a2
609,Endla Nature Reserve,Estonia,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Endla Nature Reserve,9.338442,#d0e4a2
634,Estonian National Museum,Estonia,Science centres and museums,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Estonian National Museum,9.338442,#d0e4a2
746,Facultés universitaires Saint-Louis,Belgium,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Facultés universitaires Saint-Louis,9.338442,#d99ea0
845,Ik heb een vraag,Belgium,Portal or other independent Websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ik heb een vraag,9.338442,#d99ea0
891,Instytut Podstawowych Problemów Techniki PAN,Poland,Research centers,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Instytut Podstawowych Problemów Techniki PAN,9.338442,#ecd078
971,Research Institute for the Languages of Finland ,Finland,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Research Institute for the Languages of Finland ,9.338442,#b7e0d5
985,Researcher Students’ Association,Hungary,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Researcher Students’ Association,9.338442,#744557
1044,Institute of Mathematics and Informatics - BAS,Bulgaria,Research centers,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Institute of Mathematics and Informatics - BAS,9.338442,#aad7a7
1046,Hungarian Science,Hungary,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hungarian Science,9.338442,#744557
1102,Ministry of Education and Science,Montenegro,Policy makers and Governmental organizations,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ministry of Education and Science,9.338442,#d9b59f
1364,HAS Center for Regional Studies ,Hungary,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,HAS Center for Regional Studies ,9.338442,#744557
1749,Technical University of Lodz,Poland,Universities and secondary schools,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Technical University of Lodz,9.338442,#ecd078
9,AgroWeb Armenia,Armenia,Companies,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AgroWeb Armenia,8.995794,#d95b43
122,Nauka Polska,Poland,Portal or other independent Websites,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,Nauka Polska,8.995794,#ecd078
269,Äripäev,Estonia,Media,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Äripäev,8.995794,#d0e4a2
303,Austrian Science and Research Liaison Office (ASO) Sofia ,International,International,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,Austrian Science and Research Liaison Office (ASO) Sofia ,8.995794,#08486b
324,Agence Wallonne des Télécommunications: le portail des Technologies de l'Information et de la Communication (TIC),Belgium,Policy makers and governmental organizations,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,Agence Wallonne des Télécommunications: le portail des Technologies de l'Information et de la Communication (TIC),8.995794,#d99ea0
438,Central European University,Hungary,Universities and secondary schools,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Central European University,8.995794,#744557
456,Collectif interassociatif pour la réalisation d'activités scientifiques et techniques internationales ,France,Network of organizations,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Collectif interassociatif pour la réalisation d'activités scientifiques et techniques internationales ,8.995794,#c02943
478,Centre national d'études spatiales - Service Culture spatiale,France,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Centre national d'études spatiales - Service Culture spatiale,8.995794,#c02943
857,Research Institute for Nature and Forest,Belgium,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Research Institute for Nature and Forest,8.995794,#d99ea0
941,Royal Academy for Overseas Sciences,Belgium,NGO-CSO,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Royal Academy for Overseas Sciences,8.995794,#d99ea0
978,Katholieke Universiteit Brussel,Belgium,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Katholieke Universiteit Brussel,8.995794,#d99ea0
1127,Museo Nazionale della scienza e della tecnologia,Italy,science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Museo Nazionale della scienza e della tecnologia,8.995794,#cfe39e
1245,Technical University of Lodz,Poland,Universities and secondary schools,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,Technical University of Lodz,8.995794,#ecd078
1512,Techmania Science Center,Czech Republic,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Techmania Science Center,8.995794,#79bd9b
1692,Higher education Portal,Bulgaria,Portal or other independent Websites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Higher education Portal,8.995794,#aad7a7
76,TTU Institute of Geology,Estonia,Universities and secondary schools,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TTU Institute of Geology,8.660659,#d0e4a2
163,CCSTI de Bourgogne,France,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CCSTI de Bourgogne,8.660659,#c02943
353,Belgian Biodiversity platform,Belgium,Portal or other independent Websites,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belgian Biodiversity platform,8.660659,#d99ea0
510,Science education projects,Estonia,Portal or other independent Websites,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Science education projects,8.660659,#d0e4a2
597,Emajõe-Suursoo Nature Reserv,Estonia,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Emajõe-Suursoo Nature Reserv,8.660659,#d0e4a2
964,Royal Museum of Art and History,Belgium,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Royal Museum of Art and History,8.660659,#d99ea0
1346,Reflexiences,France,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Reflexiences,8.660659,#c02943
1480,Radiation and Nuclear Safety Authority (STUK) ,Finland,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Radiation and Nuclear Safety Authority (STUK) ,8.660659,#b7e0d5
1560,Intstitute of Technoloogy,Estonia,Universities and secondary schools,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Intstitute of Technoloogy,8.660659,#d0e4a2
1579,University of Montenegro,Montenegro,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,University of Montenegro,8.660659,#d9b59f
1660,Veterinary and agrochemical research centre (VAR),Belgium,Research centers,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Veterinary and agrochemical research centre (VAR),8.660659,#d99ea0
368,BELGIAN BIOSAFETY SERVER,Belgium,Portal or other independent Websites,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BELGIAN BIOSAFETY SERVER,8.333235,#d99ea0
464,Conseil Interuniversitaire de la Communauté française,Belgium,Advisory bodies,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Conseil Interuniversitaire de la Communauté française,8.333235,#d99ea0
657,Eurwkaalert,Italy,Portal or other independent Websites,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Eurwkaalert,8.333235,#cfe39e
950,North-Transdanubian Regional Development Agency,Hungary,Subnational and local actors,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,North-Transdanubian Regional Development Agency,8.333235,#744557
968,Kortsleht,Estonia,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kortsleht,8.333235,#d0e4a2
1256,The portal about parks in Italy,Italy,Portal or other independent Websites,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The portal about parks in Italy,8.333235,#cfe39e
1259,Scientific Adventures Park,Belgium,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scientific Adventures Park,8.333235,#d99ea0
1468,Semmelweis University,Hungary,Universities and secondary schools,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Semmelweis University,8.333235,#744557
1476,National Research and Development Centre for Welfare and Health (STAKES) ,Finland,Research centers,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,National Research and Development Centre for Welfare and Health (STAKES) ,8.333235,#b7e0d5
1720,WWF,France,NGO-CSO,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,WWF,8.333235,#c02943
11,ASTS,France,NGO-CSO,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ASTS,8.0137205,#c02943
40,Diffusion des sciences et techniques,Belgium,Portal or other independent Websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Diffusion des sciences et techniques,8.0137205,#d99ea0
208,Academia Belgica,International,International,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Academia Belgica,8.0137205,#08486b
279,Arcada,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Arcada,8.0137205,#b7e0d5
435,Centre of Excellence in Information and Communication Technologies,Belgium,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre of Excellence in Information and Communication Technologies,8.0137205,#d99ea0
512,La Commission universitaire pour le Développement,Belgium,Universities and secondary schools,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,La Commission universitaire pour le Développement,8.0137205,#d99ea0
560,HAS Institute for Economy ,Hungary,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,HAS Institute for Economy ,8.0137205,#744557
666,EuroScience - Bulgaria,Bulgaria,NGO-CSO,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,EuroScience - Bulgaria,8.0137205,#aad7a7
790,Greenfacts,Belgium,NGO-CSO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greenfacts,8.0137205,#d99ea0
825,Waste Prevention Alliance,Hungary,NGO-CSO,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Waste Prevention Alliance,8.0137205,#744557
917,Istituto Veneto,Italy,science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Istituto Veneto,8.0137205,#cfe39e
922,Institute of Tropical medicine,Belgium,Research centers,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Institute of Tropical medicine,8.0137205,#d99ea0
926,IWT,Belgium,Subnational and local actors,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,IWT,8.0137205,#d99ea0
986,Researcher Teachers’ Association,Hungary,NGO-CSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Researcher Teachers’ Association,8.0137205,#744557
989,Kymenlaakso University of Applied Sciences,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Kymenlaakso University of Applied Sciences,8.0137205,#b7e0d5
1061,MEH – Prime Minister’ Office,Hungary,Policy makers and governmental organizations,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MEH – Prime Minister’ Office,8.0137205,#744557
1197,Novethic/Le média expert du Développement durable,France,Media,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Novethic/Le média expert du Développement durable,8.0137205,#c02943
1239,Open Society Fund,International,International,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Open Society Fund,8.0137205,#08486b
1330,University of Pécs,Hungary,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,University of Pécs,8.0137205,#744557
1354,Reseau Idee,Belgium,NGO-CSO,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Reseau Idee,8.0137205,#d99ea0
1367,Estonian Green Movement,Estonia,NGO-CSO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Estonian Green Movement,8.0137205,#d0e4a2
1412,Science et Démocratie ,France,NGO-CSO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Science et Démocratie ,8.0137205,#c02943
1430,State Engineering University of Armenia,Armenia,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,State Engineering University of Armenia,8.0137205,#d95b43
1562,Turku University of Applied Sciences,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Turku University of Applied Sciences,8.0137205,#b7e0d5
1638,Uniwersytet Szczecinski,Poland,Universities and secondary schools,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Uniwersytet Szczecinski,8.0137205,#ecd078
222,Belgian Institute for Space Aeronomy,Belgium,Research centers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Belgian Institute for Space Aeronomy,7.702337,#d99ea0
288,ACADEMIE ROYALE DE MEDECINE DE BELGIQUE,Belgium,Advisory bodies,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ACADEMIE ROYALE DE MEDECINE DE BELGIQUE,7.702337,#d99ea0
485,Comité Français pour l'Environnement et le développement durable,France,Network of organizations,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comité Français pour l'Environnement et le développement durable,7.702337,#c02943
547,Estonian Newspaper Assotiation,Estonia,NGO-CSO,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Estonian Newspaper Assotiation,7.702337,#d0e4a2
753,The Board for Gene Technology,Finland,Advisory bodies,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The Board for Gene Technology,7.702337,#b7e0d5
946,National Institute of Chemical Physics and Biophysics,Estonia,Research centers,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,National Institute of Chemical Physics and Biophysics,7.702337,#d0e4a2
959,Royal Institute for Cultural Heritage,Belgium,Science centres and museums,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Royal Institute for Cultural Heritage,7.702337,#d99ea0
988,KONINKLIJKE VLAAMSE ACADEMIE VAN BELGIË VOOR WETENSCHAPPEN EN KUNSTEN,Belgium,Advisory bodies,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,KONINKLIJKE VLAAMSE ACADEMIE VAN BELGIË VOOR WETENSCHAPPEN EN KUNSTEN,7.702337,#d99ea0
1082,Ministry of Economy  of RA ,Armenia,Policy makers and governmental organizations,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ministry of Economy  of RA ,7.702337,#d95b43
1233,Õpetajate leht,Estonia,Media,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Õpetajate leht,7.702337,#d0e4a2
1304,International polar foundation,Belgium,NGO-CSO,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,International polar foundation,7.702337,#d99ea0
1361,Tartu Students' Nature Protection Club,Estonia,NGO-CSO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tartu Students' Nature Protection Club,7.702337,#d0e4a2
1500,TAMK University of Applied Sciences,Finland,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,TAMK University of Applied Sciences,7.702337,#b7e0d5
1591,Université de nancy,France,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Université de nancy,7.702337,#c02943
1730,Yerevan State University,Armenia,Universities and secondary schools,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Yerevan State University,7.702337,#d95b43
79,Green.Democrit.com,Bulgaria,Portal or other independent Websites,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Green.Democrit.com,7.3993206,#aad7a7
154,Raadio 2,Estonia,Media,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Raadio 2,7.3993206,#d0e4a2
162,Blog de Sylvestre Huet,France,Personal websites,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Blog de Sylvestre Huet,7.3993206,#c02943
226,Food Agency,Belgium,Policy makers and governmental organizations,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Food Agency,7.3993206,#d99ea0
256,AMCSTI,France,Network of organizations,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AMCSTI,7.3993206,#c02943
308, Institute of Astronomy - BAS,Bulgaria,Research centers,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, Institute of Astronomy - BAS,7.3993206,#aad7a7
423,Centre for Historical Research and Documentation on War and Contemporary Society,Belgium,Research centers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Centre for Historical Research and Documentation on War and Contemporary Society,7.3993206,#d99ea0
477,"Centre national de coopération au développement,",Belgium,Network of organizations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Centre national de coopération au développement,",7.3993206,#d99ea0
568,Educapoles,Belgium,Portal or other independent Websites,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Educapoles,7.3993206,#d99ea0
788,Groupe de Réflexion et d’Action Pour une Politique Ecologique,Belgium,NGO-CSO,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Groupe de Réflexion et d’Action Pour une Politique Ecologique,7.3993206,#d99ea0
888,Scientific Institute of Public Health,Belgium,Research centers,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Scientific Institute of Public Health,7.3993206,#d99ea0
980,Katolicki Uniwersytet Lubelski im. Jana Pawła II,Poland,Universities and secondary schools,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Katolicki Uniwersytet Lubelski im. Jana Pawła II,7.3993206,#ecd078
996,La Recherche,France,Media,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,La Recherche,7.3993206,#c02943
1056,Médiaterre,France,Media,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Médiaterre,7.3993206,#c02943
1266,Politechnika Częstochowska,Poland,Universities and secondary schools,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Politechnika Częstochowska,7.3993206,#ecd078
1417,"Belgian Nuclear Research Centre,",Belgium,Research centers,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,"Belgian Nuclear Research Centre,",7.3993206,#d99ea0
